State,County,Date,Ozone
Texas,Lubbock,2020/3/22,-999.0
Texas,Laredo,2020/3/22,15.0
Texas,Amarillo,2020/3/22,44.0
Texas,Waco-Killeen,2020/3/23,23.0
Texas,San Antonio,2020/3/23,28.0
Texas,Tyler-Longview-Marshall,2020/3/23,17.0
Texas,Houston-Galveston-Brazoria,2020/3/23,31.0
Texas,El Paso,2020/3/23,58.0
Texas,Austin,2020/3/23,21.0
Texas,Victoria,2020/3/23,25.0
Texas,Brownsville-McAllen,2020/3/23,25.0
Texas,Dallas-Fort Worth,2020/3/23,25.0
Texas,Midland-Odessa,2020/3/23,-999.0
Texas,Beaumont-Port Arthur,2020/3/23,33.0
Texas,Corpus Christi,2020/3/23,27.0
Texas,Lubbock,2020/3/23,-999.0
Texas,Laredo,2020/3/23,-999.0
Texas,Amarillo,2020/3/23,31.0
Texas,Waco-Killeen,2020/3/24,44.0
Texas,San Antonio,2020/3/24,39.0
Texas,Tyler-Longview-Marshall,2020/3/24,46.0
Texas,Houston-Galveston-Brazoria,2020/3/24,31.0
Texas,El Paso,2020/3/24,51.0
Texas,Austin,2020/3/24,44.0
Texas,Victoria,2020/3/24,31.0
Texas,Brownsville-McAllen,2020/3/24,37.0
Texas,Dallas-Fort Worth,2020/3/24,49.0
Texas,Midland-Odessa,2020/3/24,-999.0
Texas,Beaumont-Port Arthur,2020/3/24,34.0
Texas,Corpus Christi,2020/3/24,32.0
Texas,Lubbock,2020/3/24,-999.0
Texas,Laredo,2020/3/24,-999.0
Texas,Amarillo,2020/3/24,47.0
Texas,Waco-Killeen,2020/3/25,58.0
Texas,San Antonio,2020/3/25,47.0
Texas,Tyler-Longview-Marshall,2020/3/25,48.0
Texas,Houston-Galveston-Brazoria,2020/3/25,84.0
Texas,El Paso,2020/3/25,49.0
Texas,Austin,2020/3/25,48.0
Texas,Victoria,2020/3/25,31.0
Texas,Brownsville-McAllen,2020/3/25,31.0
Texas,Dallas-Fort Worth,2020/3/25,71.0
Texas,Midland-Odessa,2020/3/25,-999.0
Texas,Beaumont-Port Arthur,2020/3/25,67.0
Texas,Corpus Christi,2020/3/25,-999.0
Texas,Lubbock,2020/3/25,-999.0
Texas,Laredo,2020/3/25,-999.0
Texas,Amarillo,2020/3/25,46.0
Texas,Waco-Killeen,2020/3/26,42.0
Texas,San Antonio,2020/3/26,44.0
Texas,Tyler-Longview-Marshall,2020/3/26,40.0
Texas,Houston-Galveston-Brazoria,2020/3/26,44.0
Texas,El Paso,2020/3/26,39.0
Texas,Austin,2020/3/26,39.0
Texas,Victoria,2020/3/26,28.0
Texas,Brownsville-McAllen,2020/3/26,30.0
Texas,Dallas-Fort Worth,2020/3/26,40.0
Texas,Midland-Odessa,2020/3/26,-999.0
Texas,Beaumont-Port Arthur,2020/3/26,39.0
Texas,Corpus Christi,2020/3/26,31.0
Texas,Lubbock,2020/3/26,-999.0
Texas,Laredo,2020/3/26,40.0
Texas,Amarillo,2020/3/26,31.0
Texas,Waco-Killeen,2020/3/27,38.0
Texas,San Antonio,2020/3/27,38.0
Texas,Tyler-Longview-Marshall,2020/3/27,44.0
Texas,Houston-Galveston-Brazoria,2020/3/27,42.0
Texas,El Paso,2020/3/27,49.0
Texas,Austin,2020/3/27,37.0
Texas,Victoria,2020/3/27,30.0
Texas,Brownsville-McAllen,2020/3/27,30.0
Texas,Dallas-Fort Worth,2020/3/27,40.0
Texas,Midland-Odessa,2020/3/27,-999.0
Texas,Beaumont-Port Arthur,2020/3/27,38.0
Texas,Corpus Christi,2020/3/27,31.0
Texas,Lubbock,2020/3/27,-999.0
Texas,Laredo,2020/3/27,44.0
Texas,Amarillo,2020/3/27,39.0
Texas,Waco-Killeen,2020/3/28,46.0
Texas,San Antonio,2020/3/28,45.0
Texas,Tyler-Longview-Marshall,2020/3/28,32.0
Texas,Houston-Galveston-Brazoria,2020/3/28,40.0
Texas,El Paso,2020/3/28,49.0
Texas,Austin,2020/3/28,43.0
Texas,Victoria,2020/3/28,35.0
Texas,Brownsville-McAllen,2020/3/28,27.0
Texas,Dallas-Fort Worth,2020/3/28,51.0
Texas,Midland-Odessa,2020/3/28,-999.0
Texas,Beaumont-Port Arthur,2020/3/28,37.0
Texas,Corpus Christi,2020/3/28,35.0
Texas,Lubbock,2020/3/28,-999.0
Texas,Laredo,2020/3/28,42.0
Texas,Amarillo,2020/3/28,48.0
Texas,Waco-Killeen,2020/3/29,44.0
Texas,San Antonio,2020/3/29,50.0
Texas,Tyler-Longview-Marshall,2020/3/29,38.0
Texas,Houston-Galveston-Brazoria,2020/3/29,71.0
Texas,El Paso,2020/3/29,49.0
Texas,Austin,2020/3/29,46.0
Texas,Victoria,2020/3/29,49.0
Texas,Brownsville-McAllen,2020/3/29,24.0
Texas,Dallas-Fort Worth,2020/3/29,43.0
Texas,Midland-Odessa,2020/3/29,-999.0
Texas,Beaumont-Port Arthur,2020/3/29,50.0
Texas,Corpus Christi,2020/3/29,44.0
Texas,Lubbock,2020/3/29,-999.0
Texas,Laredo,2020/3/29,44.0
Texas,Amarillo,2020/3/29,42.0
Texas,Waco-Killeen,2020/3/30,22.0
Texas,San Antonio,2020/3/30,25.0
Texas,Tyler-Longview-Marshall,2020/3/30,35.0
Texas,Houston-Galveston-Brazoria,2020/3/30,32.0
Texas,El Paso,2020/3/30,50.0
Texas,Austin,2020/3/30,15.0
Texas,Victoria,2020/3/30,26.0
Texas,Brownsville-McAllen,2020/3/30,25.0
Texas,Dallas-Fort Worth,2020/3/30,39.0
Texas,Midland-Odessa,2020/3/30,-999.0
Texas,Beaumont-Port Arthur,2020/3/30,38.0
Texas,Corpus Christi,2020/3/30,26.0
Texas,Lubbock,2020/3/30,-999.0
Texas,Laredo,2020/3/30,27.0
Texas,Amarillo,2020/3/30,45.0
Texas,Waco-Killeen,2020/3/31,41.0
Texas,San Antonio,2020/3/31,44.0
Texas,Tyler-Longview-Marshall,2020/3/31,38.0
Texas,Houston-Galveston-Brazoria,2020/3/31,45.0
Texas,El Paso,2020/3/31,58.0
Texas,Austin,2020/3/31,37.0
Texas,Victoria,2020/3/31,40.0
Texas,Brownsville-McAllen,2020/3/31,45.0
Texas,Dallas-Fort Worth,2020/3/31,51.0
Texas,Midland-Odessa,2020/3/31,-999.0
Texas,Beaumont-Port Arthur,2020/3/31,36.0
Texas,Corpus Christi,2020/3/31,44.0
Texas,Lubbock,2020/3/31,-999.0
Texas,Laredo,2020/3/31,54.0
Texas,Amarillo,2020/3/31,42.0
Texas,Waco-Killeen,2020/4/1,47.0
Texas,San Antonio,2020/4/1,61.0
Texas,Tyler-Longview-Marshall,2020/4/1,46.0
Texas,Houston-Galveston-Brazoria,2020/4/1,64.0
Texas,El Paso,2020/4/1,48.0
Texas,Austin,2020/4/1,48.0
Texas,Victoria,2020/4/1,44.0
Texas,Brownsville-McAllen,2020/4/1,40.0
Texas,Dallas-Fort Worth,2020/4/1,47.0
Texas,Midland-Odessa,2020/4/1,-999.0
Texas,Beaumont-Port Arthur,2020/4/1,61.0
Texas,Corpus Christi,2020/4/1,44.0
Texas,Lubbock,2020/4/1,-999.0
Texas,Laredo,2020/4/1,50.0
Texas,Amarillo,2020/4/1,49.0
Texas,Waco-Killeen,2020/4/2,34.0
Texas,San Antonio,2020/4/2,30.0
Texas,Tyler-Longview-Marshall,2020/4/2,45.0
Texas,Houston-Galveston-Brazoria,2020/4/2,47.0
Texas,El Paso,2020/4/2,49.0
Texas,Austin,2020/4/2,26.0
Texas,Victoria,2020/4/2,41.0
Texas,Brownsville-McAllen,2020/4/2,31.0
Texas,Dallas-Fort Worth,2020/4/2,41.0
Texas,Midland-Odessa,2020/4/2,-999.0
Texas,Beaumont-Port Arthur,2020/4/2,61.0
Texas,Corpus Christi,2020/4/2,41.0
Texas,Lubbock,2020/4/2,-999.0
Texas,Laredo,2020/4/2,29.0
Texas,Amarillo,2020/4/2,42.0
Texas,Waco-Killeen,2020/4/3,19.0
Texas,San Antonio,2020/4/3,25.0
Texas,Tyler-Longview-Marshall,2020/4/3,38.0
Texas,Houston-Galveston-Brazoria,2020/4/3,49.0
Texas,El Paso,2020/4/3,45.0
Texas,Austin,2020/4/3,14.0
Texas,Victoria,2020/4/3,31.0
Texas,Brownsville-McAllen,2020/4/3,24.0
Texas,Dallas-Fort Worth,2020/4/3,24.0
Texas,Midland-Odessa,2020/4/3,-999.0
Texas,Beaumont-Port Arthur,2020/4/3,50.0
Texas,Corpus Christi,2020/4/3,34.0
Texas,Lubbock,2020/4/3,-999.0
Texas,Laredo,2020/4/3,31.0
Texas,Amarillo,2020/4/3,34.0
Texas,Waco-Killeen,2020/4/4,10.0
Texas,San Antonio,2020/4/4,22.0
Texas,Tyler-Longview-Marshall,2020/4/4,6.0
Texas,Houston-Galveston-Brazoria,2020/4/4,33.0
Texas,El Paso,2020/4/4,47.0
Texas,Austin,2020/4/4,9.0
Texas,Victoria,2020/4/4,11.0
Texas,Brownsville-McAllen,2020/4/4,22.0
Texas,Dallas-Fort Worth,2020/4/4,17.0
Texas,Midland-Odessa,2020/4/4,-999.0
Texas,Beaumont-Port Arthur,2020/4/4,44.0
Texas,Corpus Christi,2020/4/4,26.0
Texas,Lubbock,2020/4/4,-999.0
Texas,Laredo,2020/4/4,18.0
Texas,Amarillo,2020/4/4,35.0
Texas,Waco-Killeen,2020/4/5,29.0
Texas,San Antonio,2020/4/5,37.0
Texas,Tyler-Longview-Marshall,2020/4/5,31.0
Texas,Houston-Galveston-Brazoria,2020/4/5,49.0
Texas,El Paso,2020/4/5,49.0
Texas,Austin,2020/4/5,19.0
Texas,Victoria,2020/4/5,44.0
Texas,Brownsville-McAllen,2020/4/5,33.0
Texas,Dallas-Fort Worth,2020/4/5,31.0
Texas,Midland-Odessa,2020/4/5,-999.0
Texas,Beaumont-Port Arthur,2020/4/5,48.0
Texas,Corpus Christi,2020/4/5,43.0
Texas,Lubbock,2020/4/5,-999.0
Texas,Laredo,2020/4/5,29.0
Texas,Amarillo,2020/4/5,28.0
Texas,Waco-Killeen,2020/4/6,33.0
Texas,San Antonio,2020/4/6,41.0
Texas,Tyler-Longview-Marshall,2020/4/6,36.0
Texas,Houston-Galveston-Brazoria,2020/4/6,39.0
Texas,El Paso,2020/4/6,44.0
Texas,Austin,2020/4/6,30.0
Texas,Victoria,2020/4/6,31.0
Texas,Brownsville-McAllen,2020/4/6,24.0
Texas,Dallas-Fort Worth,2020/4/6,35.0
Texas,Midland-Odessa,2020/4/6,-999.0
Texas,Beaumont-Port Arthur,2020/4/6,41.0
Texas,Corpus Christi,2020/4/6,34.0
Texas,Lubbock,2020/4/6,-999.0
Texas,Laredo,2020/4/6,24.0
Texas,Amarillo,2020/4/6,42.0
Texas,Waco-Killeen,2020/4/7,36.0
Texas,San Antonio,2020/4/7,29.0
Texas,Tyler-Longview-Marshall,2020/4/7,31.0
Texas,Houston-Galveston-Brazoria,2020/4/7,29.0
Texas,El Paso,2020/4/7,43.0
Texas,Austin,2020/4/7,32.0
Texas,Victoria,2020/4/7,22.0
Texas,Brownsville-McAllen,2020/4/7,22.0
Texas,Dallas-Fort Worth,2020/4/7,44.0
Texas,Midland-Odessa,2020/4/7,-999.0
Texas,Beaumont-Port Arthur,2020/4/7,24.0
Texas,Corpus Christi,2020/4/7,20.0
Texas,Lubbock,2020/4/7,-999.0
Texas,Laredo,2020/4/7,23.0
Texas,Amarillo,2020/4/7,46.0
Texas,Waco-Killeen,2020/4/8,38.0
Texas,San Antonio,2020/4/8,39.0
Texas,Tyler-Longview-Marshall,2020/4/8,35.0
Texas,Houston-Galveston-Brazoria,2020/4/8,38.0
Texas,El Paso,2020/4/8,50.0
Texas,Austin,2020/4/8,34.0
Texas,Victoria,2020/4/8,32.0
Texas,Brownsville-McAllen,2020/4/8,33.0
Texas,Dallas-Fort Worth,2020/4/8,45.0
Texas,Midland-Odessa,2020/4/8,-999.0
Texas,Beaumont-Port Arthur,2020/4/8,39.0
Texas,Corpus Christi,2020/4/8,31.0
Texas,Lubbock,2020/4/8,-999.0
Texas,Laredo,2020/4/8,31.0
Texas,Amarillo,2020/4/8,64.0
Texas,Waco-Killeen,2020/4/9,32.0
Texas,San Antonio,2020/4/9,38.0
Texas,Tyler-Longview-Marshall,2020/4/9,37.0
Texas,Houston-Galveston-Brazoria,2020/4/9,77.0
Texas,El Paso,2020/4/9,44.0
Texas,Austin,2020/4/9,29.0
Texas,Victoria,2020/4/9,37.0
Texas,Brownsville-McAllen,2020/4/9,33.0
Texas,Dallas-Fort Worth,2020/4/9,44.0
Texas,Midland-Odessa,2020/4/9,-999.0
Texas,Beaumont-Port Arthur,2020/4/9,54.0
Texas,Corpus Christi,2020/4/9,28.0
Texas,Lubbock,2020/4/9,-999.0
Texas,Laredo,2020/4/9,34.0
Texas,Amarillo,2020/4/9,42.0
Texas,Waco-Killeen,2020/4/10,44.0
Texas,San Antonio,2020/4/10,41.0
Texas,Tyler-Longview-Marshall,2020/4/10,48.0
Texas,Houston-Galveston-Brazoria,2020/4/10,49.0
Texas,El Paso,2020/4/10,54.0
Texas,Austin,2020/4/10,36.0
Texas,Victoria,2020/4/10,46.0
Texas,Brownsville-McAllen,2020/4/10,31.0
Texas,Dallas-Fort Worth,2020/4/10,71.0
Texas,Midland-Odessa,2020/4/10,-999.0
Texas,Beaumont-Port Arthur,2020/4/10,41.0
Texas,Corpus Christi,2020/4/10,43.0
Texas,Lubbock,2020/4/10,-999.0
Texas,Laredo,2020/4/10,32.0
Texas,Amarillo,2020/4/10,49.0
Texas,Waco-Killeen,2020/4/11,40.0
Texas,San Antonio,2020/4/11,35.0
Texas,Tyler-Longview-Marshall,2020/4/11,36.0
Texas,Houston-Galveston-Brazoria,2020/4/11,46.0
Texas,El Paso,2020/4/11,61.0
Texas,Austin,2020/4/11,26.0
Texas,Victoria,2020/4/11,40.0
Texas,Brownsville-McAllen,2020/4/11,27.0
Texas,Dallas-Fort Worth,2020/4/11,35.0
Texas,Midland-Odessa,2020/4/11,-999.0
Texas,Beaumont-Port Arthur,2020/4/11,51.0
Texas,Corpus Christi,2020/4/11,39.0
Texas,Lubbock,2020/4/11,-999.0
Texas,Laredo,2020/4/11,29.0
Texas,Amarillo,2020/4/11,48.0
Texas,Waco-Killeen,2020/4/12,44.0
Texas,San Antonio,2020/4/12,45.0
Texas,Tyler-Longview-Marshall,2020/4/12,43.0
Texas,Houston-Galveston-Brazoria,2020/4/12,47.0
Texas,El Paso,2020/4/12,45.0
Texas,Austin,2020/4/12,41.0
Texas,Victoria,2020/4/12,48.0
Texas,Brownsville-McAllen,2020/4/12,43.0
Texas,Dallas-Fort Worth,2020/4/12,44.0
Texas,Midland-Odessa,2020/4/12,-999.0
Texas,Beaumont-Port Arthur,2020/4/12,43.0
Texas,Corpus Christi,2020/4/12,48.0
Texas,Lubbock,2020/4/12,-999.0
Texas,Laredo,2020/4/12,49.0
Texas,Amarillo,2020/4/12,34.0
Texas,Waco-Killeen,2020/4/13,40.0
Texas,San Antonio,2020/4/13,44.0
Texas,Tyler-Longview-Marshall,2020/4/13,35.0
Texas,Houston-Galveston-Brazoria,2020/4/13,47.0
Texas,El Paso,2020/4/13,50.0
Texas,Austin,2020/4/13,39.0
Texas,Victoria,2020/4/13,42.0
Texas,Brownsville-McAllen,2020/4/13,39.0
Texas,Dallas-Fort Worth,2020/4/13,39.0
Texas,Midland-Odessa,2020/4/13,-999.0
Texas,Beaumont-Port Arthur,2020/4/13,30.0
Texas,Corpus Christi,2020/4/13,45.0
Texas,Lubbock,2020/4/13,-999.0
Texas,Laredo,2020/4/13,39.0
Texas,Amarillo,2020/4/13,36.0
Texas,Waco-Killeen,2020/4/14,38.0
Texas,San Antonio,2020/4/14,44.0
Texas,Tyler-Longview-Marshall,2020/4/14,36.0
Texas,Houston-Galveston-Brazoria,2020/4/14,47.0
Texas,El Paso,2020/4/14,50.0
Texas,Austin,2020/4/14,36.0
Texas,Victoria,2020/4/14,40.0
Texas,Brownsville-McAllen,2020/4/14,38.0
Texas,Dallas-Fort Worth,2020/4/14,40.0
Texas,Midland-Odessa,2020/4/14,-999.0
Texas,Beaumont-Port Arthur,2020/4/14,36.0
Texas,Corpus Christi,2020/4/14,41.0
Texas,Lubbock,2020/4/14,-999.0
Texas,Laredo,2020/4/14,34.0
Texas,Amarillo,2020/4/14,35.0
Texas,Waco-Killeen,2020/4/15,43.0
Texas,San Antonio,2020/4/15,48.0
Texas,Tyler-Longview-Marshall,2020/4/15,43.0
Texas,Houston-Galveston-Brazoria,2020/4/15,58.0
Texas,El Paso,2020/4/15,67.0
Texas,Austin,2020/4/15,44.0
Texas,Victoria,2020/4/15,42.0
Texas,Brownsville-McAllen,2020/4/15,39.0
Texas,Dallas-Fort Worth,2020/4/15,45.0
Texas,Midland-Odessa,2020/4/15,-999.0
Texas,Beaumont-Port Arthur,2020/4/15,41.0
Texas,Corpus Christi,2020/4/15,46.0
Texas,Lubbock,2020/4/15,-999.0
Texas,Laredo,2020/4/15,42.0
Texas,Amarillo,2020/4/15,46.0
Texas,Waco-Killeen,2020/4/16,54.0
Texas,San Antonio,2020/4/16,67.0
Texas,Tyler-Longview-Marshall,2020/4/16,45.0
Texas,Houston-Galveston-Brazoria,2020/4/16,67.0
Texas,El Paso,2020/4/16,50.0
Texas,Austin,2020/4/16,49.0
Texas,Victoria,2020/4/16,51.0
Texas,Brownsville-McAllen,2020/4/16,39.0
Texas,Dallas-Fort Worth,2020/4/16,64.0
Texas,Midland-Odessa,2020/4/16,-999.0
Texas,Beaumont-Port Arthur,2020/4/16,54.0
Texas,Corpus Christi,2020/4/16,50.0
Texas,Lubbock,2020/4/16,-999.0
Texas,Laredo,2020/4/16,38.0
Texas,Amarillo,2020/4/16,47.0
Texas,Waco-Killeen,2020/4/17,24.0
Texas,San Antonio,2020/4/17,37.0
Texas,Tyler-Longview-Marshall,2020/4/17,36.0
Texas,Houston-Galveston-Brazoria,2020/4/17,48.0
Texas,El Paso,2020/4/17,54.0
Texas,Austin,2020/4/17,27.0
Texas,Victoria,2020/4/17,36.0
Texas,Brownsville-McAllen,2020/4/17,28.0
Texas,Dallas-Fort Worth,2020/4/17,27.0
Texas,Midland-Odessa,2020/4/17,-999.0
Texas,Beaumont-Port Arthur,2020/4/17,46.0
Texas,Corpus Christi,2020/4/17,38.0
Texas,Lubbock,2020/4/17,-999.0
Texas,Laredo,2020/4/17,28.0
Texas,Amarillo,2020/4/17,43.0
Texas,Waco-Killeen,2020/4/18,28.0
Texas,San Antonio,2020/4/18,24.0
Texas,Tyler-Longview-Marshall,2020/4/18,33.0
Texas,Houston-Galveston-Brazoria,2020/4/18,31.0
Texas,El Paso,2020/4/18,50.0
Texas,Austin,2020/4/18,25.0
Texas,Victoria,2020/4/18,15.0
Texas,Brownsville-McAllen,2020/4/18,25.0
Texas,Dallas-Fort Worth,2020/4/18,40.0
Texas,Midland-Odessa,2020/4/18,-999.0
Texas,Beaumont-Port Arthur,2020/4/18,31.0
Texas,Corpus Christi,2020/4/18,21.0
Texas,Lubbock,2020/4/18,-999.0
Texas,Laredo,2020/4/18,25.0
Texas,Amarillo,2020/4/18,39.0
Texas,Waco-Killeen,2020/4/19,43.0
Texas,San Antonio,2020/4/19,47.0
Texas,Tyler-Longview-Marshall,2020/4/19,25.0
Texas,Houston-Galveston-Brazoria,2020/4/19,31.0
Texas,El Paso,2020/4/19,58.0
Texas,Austin,2020/4/19,44.0
Texas,Victoria,2020/4/19,34.0
Texas,Brownsville-McAllen,2020/4/19,38.0
Texas,Dallas-Fort Worth,2020/4/19,36.0
Texas,Midland-Odessa,2020/4/19,-999.0
Texas,Beaumont-Port Arthur,2020/4/19,28.0
Texas,Corpus Christi,2020/4/19,41.0
Texas,Lubbock,2020/4/19,-999.0
Texas,Laredo,2020/4/19,42.0
Texas,Amarillo,2020/4/19,54.0
Texas,Waco-Killeen,2020/4/20,37.0
Texas,San Antonio,2020/4/20,105.0
Texas,Tyler-Longview-Marshall,2020/4/20,43.0
Texas,Houston-Galveston-Brazoria,2020/4/20,105.0
Texas,El Paso,2020/4/20,58.0
Texas,Austin,2020/4/20,50.0
Texas,Victoria,2020/4/20,58.0
Texas,Brownsville-McAllen,2020/4/20,44.0
Texas,Dallas-Fort Worth,2020/4/20,44.0
Texas,Midland-Odessa,2020/4/20,-999.0
Texas,Beaumont-Port Arthur,2020/4/20,97.0
Texas,Corpus Christi,2020/4/20,54.0
Texas,Lubbock,2020/4/20,-999.0
Texas,Laredo,2020/4/20,45.0
Texas,Amarillo,2020/4/20,44.0
Texas,Waco-Killeen,2020/4/21,46.0
Texas,San Antonio,2020/4/21,54.0
Texas,Tyler-Longview-Marshall,2020/4/21,58.0
Texas,Houston-Galveston-Brazoria,2020/4/21,100.0
Texas,El Paso,2020/4/21,51.0
Texas,Austin,2020/4/21,45.0
Texas,Victoria,2020/4/21,44.0
Texas,Brownsville-McAllen,2020/4/21,31.0
Texas,Dallas-Fort Worth,2020/4/21,71.0
Texas,Midland-Odessa,2020/4/21,-999.0
Texas,Beaumont-Port Arthur,2020/4/21,50.0
Texas,Corpus Christi,2020/4/21,45.0
Texas,Lubbock,2020/4/21,-999.0
Texas,Laredo,2020/4/21,36.0
Texas,Amarillo,2020/4/21,48.0
Texas,Waco-Killeen,2020/4/22,31.0
Texas,San Antonio,2020/4/22,29.0
Texas,Tyler-Longview-Marshall,2020/4/22,32.0
Texas,Houston-Galveston-Brazoria,2020/4/22,35.0
Texas,El Paso,2020/4/22,64.0
Texas,Austin,2020/4/22,17.0
Texas,Victoria,2020/4/22,32.0
Texas,Brownsville-McAllen,2020/4/22,36.0
Texas,Dallas-Fort Worth,2020/4/22,48.0
Texas,Midland-Odessa,2020/4/22,-999.0
Texas,Beaumont-Port Arthur,2020/4/22,41.0
Texas,Corpus Christi,2020/4/22,34.0
Texas,Lubbock,2020/4/22,-999.0
Texas,Laredo,2020/4/22,-999.0
Texas,Amarillo,2020/4/22,54.0
Texas,Waco-Killeen,2020/4/23,58.0
Texas,San Antonio,2020/4/23,80.0
Texas,Tyler-Longview-Marshall,2020/4/23,43.0
Texas,Houston-Galveston-Brazoria,2020/4/23,93.0
Texas,El Paso,2020/4/23,51.0
Texas,Austin,2020/4/23,50.0
Texas,Victoria,2020/4/23,-999.0
Texas,Brownsville-McAllen,2020/4/23,44.0
Texas,Dallas-Fort Worth,2020/4/23,67.0
Texas,Midland-Odessa,2020/4/23,-999.0
Texas,Beaumont-Port Arthur,2020/4/23,49.0
Texas,Corpus Christi,2020/4/23,80.0
Texas,Lubbock,2020/4/23,-999.0
Texas,Laredo,2020/4/23,61.0
Texas,Amarillo,2020/4/23,61.0
Texas,Waco-Killeen,2020/4/24,74.0
Texas,San Antonio,2020/4/24,64.0
Texas,Tyler-Longview-Marshall,2020/4/24,50.0
Texas,Houston-Galveston-Brazoria,2020/4/24,105.0
Texas,El Paso,2020/4/24,54.0
Texas,Austin,2020/4/24,58.0
Texas,Victoria,2020/4/24,64.0
Texas,Brownsville-McAllen,2020/4/24,38.0
Texas,Dallas-Fort Worth,2020/4/24,87.0
Texas,Midland-Odessa,2020/4/24,-999.0
Texas,Beaumont-Port Arthur,2020/4/24,61.0
Texas,Corpus Christi,2020/4/24,42.0
Texas,Lubbock,2020/4/24,-999.0
Texas,Laredo,2020/4/24,47.0
Texas,Amarillo,2020/4/24,46.0
Texas,Waco-Killeen,2020/4/25,47.0
Texas,San Antonio,2020/4/25,51.0
Texas,Tyler-Longview-Marshall,2020/4/25,42.0
Texas,Houston-Galveston-Brazoria,2020/4/25,47.0
Texas,El Paso,2020/4/25,61.0
Texas,Austin,2020/4/25,44.0
Texas,Victoria,2020/4/25,44.0
Texas,Brownsville-McAllen,2020/4/25,51.0
Texas,Dallas-Fort Worth,2020/4/25,47.0
Texas,Midland-Odessa,2020/4/25,-999.0
Texas,Beaumont-Port Arthur,2020/4/25,40.0
Texas,Corpus Christi,2020/4/25,61.0
Texas,Lubbock,2020/4/25,-999.0
Texas,Laredo,2020/4/25,45.0
Texas,Amarillo,2020/4/25,48.0
Texas,Waco-Killeen,2020/4/26,50.0
Texas,San Antonio,2020/4/26,77.0
Texas,Tyler-Longview-Marshall,2020/4/26,49.0
Texas,Houston-Galveston-Brazoria,2020/4/26,84.0
Texas,El Paso,2020/4/26,61.0
Texas,Austin,2020/4/26,50.0
Texas,Victoria,2020/4/26,71.0
Texas,Brownsville-McAllen,2020/4/26,44.0
Texas,Dallas-Fort Worth,2020/4/26,64.0
Texas,Midland-Odessa,2020/4/26,-999.0
Texas,Beaumont-Port Arthur,2020/4/26,49.0
Texas,Corpus Christi,2020/4/26,50.0
Texas,Lubbock,2020/4/26,-999.0
Texas,Laredo,2020/4/26,48.0
Texas,Amarillo,2020/4/26,48.0
Utah,Canyonlands National Park,2020/1/24,27.0
Utah,Tooele,2020/1/24,19.0
Utah,Vernal,2020/1/24,29.0
Utah,Ouray,2020/1/24,39.0
Utah,Whiterocks,2020/1/24,33.0
Utah,Provo,2020/1/24,21.0
Utah,Ogden,2020/1/24,12.0
Utah,Brigham City,2020/1/24,-999.0
Utah,Washakie Reservation,2020/1/24,-999.0
Utah,Logan,2020/1/24,21.0
Utah,Salt Lake City,2020/1/24,10.0
Utah,Myton,2020/1/24,31.0
Utah,Canyonlands National Park,2020/1/25,27.0
Utah,Tooele,2020/1/25,19.0
Utah,Vernal,2020/1/25,34.0
Utah,Ouray,2020/1/25,41.0
Utah,Whiterocks,2020/1/25,33.0
Utah,Provo,2020/1/25,18.0
Utah,Ogden,2020/1/25,15.0
Utah,Brigham City,2020/1/25,-999.0
Utah,Washakie Reservation,2020/1/25,-999.0
Utah,Logan,2020/1/25,28.0
Utah,Salt Lake City,2020/1/25,17.0
Utah,Myton,2020/1/25,36.0
Utah,Canyonlands National Park,2020/1/26,25.0
Utah,Tooele,2020/1/26,24.0
Utah,Vernal,2020/1/26,31.0
Utah,Ouray,2020/1/26,39.0
Utah,Whiterocks,2020/1/26,31.0
Utah,Provo,2020/1/26,20.0
Utah,Ogden,2020/1/26,16.0
Utah,Brigham City,2020/1/26,-999.0
Utah,Washakie Reservation,2020/1/26,-999.0
Utah,Logan,2020/1/26,25.0
Utah,Salt Lake City,2020/1/26,16.0
Utah,Myton,2020/1/26,31.0
Utah,Canyonlands National Park,2020/1/27,40.0
Utah,Tooele,2020/1/27,37.0
Utah,Vernal,2020/1/27,33.0
Utah,Ouray,2020/1/27,50.0
Utah,Whiterocks,2020/1/27,42.0
Utah,Provo,2020/1/27,34.0
Utah,Ogden,2020/1/27,26.0
Utah,Brigham City,2020/1/27,-999.0
Utah,Washakie Reservation,2020/1/27,-999.0
Utah,Logan,2020/1/27,31.0
Utah,Salt Lake City,2020/1/27,31.0
Utah,Myton,2020/1/27,41.0
Utah,Canyonlands National Park,2020/1/28,35.0
Utah,Tooele,2020/1/28,33.0
Utah,Vernal,2020/1/28,36.0
Utah,Ouray,2020/1/28,45.0
Utah,Whiterocks,2020/1/28,43.0
Utah,Provo,2020/1/28,33.0
Utah,Ogden,2020/1/28,28.0
Utah,Brigham City,2020/1/28,-999.0
Utah,Washakie Reservation,2020/1/28,-999.0
Utah,Logan,2020/1/28,29.0
Utah,Salt Lake City,2020/1/28,32.0
Utah,Myton,2020/1/28,42.0
Utah,Canyonlands National Park,2020/1/29,39.0
Utah,Tooele,2020/1/29,29.0
Utah,Vernal,2020/1/29,38.0
Utah,Ouray,2020/1/29,43.0
Utah,Whiterocks,2020/1/29,44.0
Utah,Provo,2020/1/29,31.0
Utah,Ogden,2020/1/29,29.0
Utah,Brigham City,2020/1/29,-999.0
Utah,Washakie Reservation,2020/1/29,-999.0
Utah,Logan,2020/1/29,34.0
